ID,Timestamp,Days,Hours,Minutes,RawData
C1,1,0,0,0,###C1#T0#S2_3.94#T1#S3_31.3#T2#S1_170.30_A11#T3#S1_158.78_A11#T4#S1_169.43_A11#T5#S1_173.20_A11#T6#S1_169.10_A11#E#
C1,301,0,0,5,###C1#T0#S2_3.94#T1#S3_32.0#T2#S1_176.65_A11#T3#S1_164.97_A11#T4#S1_175.88_A11#T5#S1_179.55_A11#T6#S1_176.45_A11#E#
C1,601,0,0,10,###C1#T0#S2_3.94#T1#S3_32.3#T2#S1_179.17_A11#T3#S1_167.97_A11#T4#S1_178.51_A11#T5#S1_182.33_A11#T6#S1_179.67_A11#E#
C1,901,0,0,15,###C1#T0#S2_3.94#T1#S3_32.0#T2#S1_183.27_A11#T3#S1_170.96_A11#T4#S1_181.50_A11#T5#S1_186.10_A11#T6#S1_183.72_A11#E#
C1,1201,0,0,20,###C1#T0#S2_3.94#T1#S3_32.0#T2#S1_181.06_A11#T3#S1_169.12_A11#T4#S1_179.94_A11#T5#S1_183.94_A11#T6#S1_182.03_A11#E#
C1,1501,0,0,25,###C1#T0#S2_3.94#T1#S3_32.0#T2#S1_175.61_A11#T3#S1_163.67_A11#T4#S1_173.82_A11#T5#S1_178.05_A11#T6#S1_177.01_A11#E#
C1,1801,0,0,30,###C1#T0#S2_3.94#T1#S3_32.0#T2#S1_177.18_A11#T3#S1_165.42_A11#T4#S1_175.41_A11#T5#S1_179.56_A11#T6#S1_179.23_A11#E#
C1,2101,0,0,35,###C1#T0#S2_3.94#T1#S3_32.3#T2#S1_176.97_A11#T3#S1_165.72_A11#T4#S1_176.03_A11#T5#S1_180.61_A11#T6#S1_180.79_A11#E#
C1,2401,0,0,40,###C1#T0#S2_3.94#T1#S3_32.5#T2#S1_182.74_A11#T3#S1_171.78_A11#T4#S1_182.18_A11#T5#S1_187.73_A11#T6#S1_188.50_A11#E#
C1,2701,0,0,45,###C1#T0#S2_3.94#T1#S3_32.8#T2#S1_178.91_A11#T3#S1_168.06_A11#T4#S1_178.53_A11#T5#S1_184.10_A11#T6#S1_185.78_A11#E#
C1,3001,0,0,50,###C1#T0#S2_3.94#T1#S3_32.8#T2#S1_128.10_A11#T3#S1_119.56_A11#T4#S1_127.19_A11#T5#S1_131.17_A11#T6#S1_132.53_A11#E#
C1,3301,0,0,55,###C1#T0#S2_3.94#T1#S3_32.8#T2#S1_168.34_A11#T3#S1_157.84_A11#T4#S1_167.40_A11#T5#S1_172.83_A11#T6#S1_174.31_A11#E#
C1,3601,0,1,0,###C1#T0#S2_3.94#T1#S3_33.0#T2#S1_179.53_A11#T3#S1_169.13_A11#T4#S1_179.55_A11#T5#S1_185.09_A11#T6#S1_188.01_A11#E#
C1,3901,0,1,5,###C1#T0#S2_3.94#T1#S3_33.0#T2#S1_178.39_A11#T3#S1_167.80_A11#T4#S1_177.82_A11#T5#S1_184.04_A11#T6#S1_187.68_A11#E#
C1,4201,0,1,10,###C1#T0#S2_3.94#T1#S3_33.3#T2#S1_171.08_A11#T3#S1_159.78_A11#T4#S1_169.96_A11#T5#S1_176.22_A11#T6#S1_179.96_A11#E#
C1,4501,0,1,15,###C1#T0#S2_3.94#T1#S3_33.3#T2#S1_177.68_A11#T3#S1_167.02_A11#T4#S1_177.17_A11#T5#S1_183.72_A11#T6#S1_188.13_A11#E#
C1,4801,0,1,20,###C1#T0#S2_3.94#T1#S3_33.3#T2#S1_173.95_A11#T3#S1_163.18_A11#T4#S1_173.02_A11#T5#S1_179.28_A11#T6#S1_184.58_A11#E#
C1,5101,0,1,25,###C1#T0#S2_3.94#T1#S3_33.5#T2#S1_171.68_A11#T3#S1_160.83_A11#T4#S1_170.93_A11#T5#S1_177.02_A11#T6#S1_182.73_A11#E#
C1,5401,0,1,30,###C1#T0#S2_3.94#T1#S3_33.5#T2#S1_168.55_A11#T3#S1_157.63_A11#T4#S1_167.86_A11#T5#S1_173.01_A11#T6#S1_179.52_A11#E#
C1,5701,0,1,35,###C1#T0#S2_3.94#T1#S3_33.5#T2#S1_168.91_A11#T3#S1_157.34_A11#T4#S1_167.69_A11#T5#S1_173.72_A11#T6#S1_179.95_A11#E#
C1,6001,0,1,40,###C1#T0#S2_3.94#T1#S3_33.5#T2#S1_166.61_A11#T3#S1_155.49_A11#T4#S1_165.08_A11#T5#S1_170.75_A11#T6#S1_176.84_A11#E#
C1,6301,0,1,45,###C1#T0#S2_3.94#T1#S3_33.8#T2#S1_163.68_A11#T3#S1_152.83_A11#T4#S1_162.19_A11#T5#S1_167.58_A11#T6#S1_173.94_A11#E#
C1,6601,0,1,50,###C1#T0#S2_3.94#T1#S3_33.8#T2#S1_164.14_A11#T3#S1_152.75_A11#T4#S1_161.99_A11#T5#S1_167.80_A11#T6#S1_174.19_A11#E#
C1,6901,0,1,55,###C1#T0#S2_3.94#T1#S3_34.0#T2#S1_155.55_A11#T3#S1_144.18_A11#T4#S1_153.26_A11#T5#S1_158.82_A11#T6#S1_164.90_A11#E#
C1,7201,0,2,0,###C1#T0#S2_3.94#T1#S3_34.0#T2#S1_159.71_A11#T3#S1_148.80_A11#T4#S1_157.96_A11#T5#S1_163.63_A11#T6#S1_169.38_A11#E#
C1,7501,0,2,5,###C1#T0#S2_3.94#T1#S3_33.8#T2#S1_154.34_A11#T3#S1_143.57_A11#T4#S1_152.11_A11#T5#S1_157.72_A11#T6#S1_163.47_A11#E#
C1,7801,0,2,10,###C1#T0#S2_3.94#T1#S3_33.8#T2#S1_155.20_A11#T3#S1_144.29_A11#T4#S1_152.97_A11#T5#S1_158.16_A11#T6#S1_164.01_A11#E#
C1,8101,0,2,15,###C1#T0#S2_3.94#T1#S3_33.8#T2#S1_149.90_A11#T3#S1_138.48_A11#T4#S1_146.87_A11#T5#S1_152.15_A11#T6#S1_157.47_A11#E#
C1,8401,0,2,20,###C1#T0#S2_3.94#T1#S3_33.8#T2#S1_158.00_A11#T3#S1_146.03_A11#T4#S1_154.72_A11#T5#S1_160.33_A11#T6#S1_166.82_A11#E#
C1,8701,0,2,25,###C1#T0#S2_3.94#T1#S3_33.8#T2#S1_147.30_A11#T3#S1_136.13_A11#T4#S1_144.68_A11#T5#S1_149.88_A11#T6#S1_155.16_A11#E#
C1,9001,0,2,30,###C1#T0#S2_3.94#T1#S3_33.5#T2#S1_146.54_A11#T3#S1_134.90_A11#T4#S1_143.26_A11#T5#S1_148.55_A11#T6#S1_154.19_A11#E#
C1,9301,0,2,35,###C1#T0#S2_3.94#T1#S3_33.3#T2#S1_123.08_A11#T3#S1_111.87_A11#T4#S1_119.43_A11#T5#S1_123.94_A11#T6#S1_128.66_A11#E#
C1,9601,0,2,40,###C1#T0#S2_3.94#T1#S3_33.0#T2#S1_129.12_A11#T3#S1_117.29_A11#T4#S1_124.96_A11#T5#S1_129.93_A11#T6#S1_134.71_A11#E#
C1,9901,0,2,45,###C1#T0#S2_3.94#T1#S3_33.0#T2#S1_116.72_A11#T3#S1_105.85_A11#T4#S1_112.73_A11#T5#S1_117.14_A11#T6#S1_121.68_A11#E#
C1,10201,0,2,50,###C1#T0#S2_3.94#T1#S3_32.8#T2#S1_142.86_A11#T3#S1_131.37_A11#T4#S1_138.86_A11#T5#S1_144.18_A11#T6#S1_150.76_A11#E#
C1,10501,0,2,55,###C1#T0#S2_3.94#T1#S3_32.8#T2#S1_140.93_A11#T3#S1_128.60_A11#T4#S1_136.56_A11#T5#S1_141.84_A11#T6#S1_148.76_A11#E#
C1,10801,0,3,0,###C1#T0#S2_3.94#T1#S3_32.8#T2#S1_126.20_A11#T3#S1_113.47_A11#T4#S1_121.28_A11#T5#S1_125.99_A11#T6#S1_132.04_A11#E#
